simulation_id,scenario_name,truth_model,participant_id,trial_id,display_size,paradigm,exposure_ms,shown_letters,response_letters,n_shown,n_reported,n_correct,n_incorrect,replication_id,unit_seed,trials_per_cell,run_block
36,S02_old_typical,old,36,15,6,whole,20,JSGDWB,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,16,6,whole,20,LBXVRS,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,17,6,whole,20,BKCHUW,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,18,6,whole,20,DWPGEK,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,19,6,whole,20,VYKUTH,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,20,6,whole,20,EKGQXV,G,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,21,6,whole,20,UQXRJH,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,22,6,whole,20,BQDEGH,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,23,6,whole,20,CTQEXR,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,24,6,whole,20,NXDHFT,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,25,6,whole,20,CLEKQH,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,26,6,whole,20,MLAWXB,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,27,6,whole,20,YXSQTE,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,28,6,whole,20,JMVPRA,V,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,29,6,whole,20,RYJPZH,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,30,6,whole,20,CBVPQM,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,31,6,whole,40,VNYKFX,X,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,32,6,whole,40,ZEBTRV,B,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,33,6,whole,40,KYVWSU,W,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,34,6,whole,40,RGUJHD,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,35,6,whole,40,JHTAZB,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,36,6,whole,40,XWBFJT,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,37,6,whole,40,PDVESH,DV,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,38,6,whole,40,QJEAVY,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,39,6,whole,40,FESNQU,N,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,40,6,whole,40,AXVRBT,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,41,6,whole,40,USMNEZ,S,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,42,6,whole,40,KXZEGU,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,43,6,whole,40,FPENJW,NP,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,44,6,whole,40,FTXPQJ,F,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,45,6,whole,40,BJRHAS,S,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,46,6,whole,40,QREZVN,V,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,47,6,whole,40,UFAEST,U,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,48,6,whole,40,PVESLJ,ES,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,49,6,whole,40,XZJBUP,UX,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,50,6,whole,40,JRZUPS,P,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,51,6,whole,40,CDXAFU,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,52,6,whole,40,SUGWEY,EU,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,53,6,whole,40,KPXJET,PT,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,54,6,whole,40,UYHBMF,M,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,55,6,whole,40,KENSUV,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,56,6,whole,40,RLTPSY,L,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,57,6,whole,40,PYVEXL,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,58,6,whole,40,QVXKRT,RQX,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,59,6,whole,40,RXMYUE,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,60,6,whole,40,BWUKFS,B,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,61,6,whole,60,JZUQRE,U,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,62,6,whole,60,CQGPJY,CQ,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,63,6,whole,60,DUTMNC,MCD,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,64,6,whole,60,YZWJED,Z,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,65,6,whole,60,TWVQAY,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,66,6,whole,60,GMQHTV,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,67,6,whole,60,PDYHEL,H,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,68,6,whole,60,ZKGRYX,RK,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,69,6,whole,60,WLMDHQ,WQMH,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,70,6,whole,60,LCENFJ,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,71,6,whole,60,YAMXVP,A,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,72,6,whole,60,SNVTJL,NL,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,73,6,whole,60,PNXFUY,YX,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,74,6,whole,60,SNEFBP,SE,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,75,6,whole,60,HUTEPM,P,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,76,6,whole,60,CRFLUA,FA,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,77,6,whole,60,DRVUMQ,RQM,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,78,6,whole,60,PWQUZH,WZP,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,79,6,whole,60,WTCJRQ,QT,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,80,6,whole,60,ZNTMPX,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,81,6,whole,60,QCWLAV,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,82,6,whole,60,QNJUBZ,NU,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,83,6,whole,60,PNLVEJ,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,84,6,whole,60,PERBHY,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,85,6,whole,60,HNAMVB,N,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,86,6,whole,60,BHJVLE,B,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,87,6,whole,60,EZXLYB,ZE,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,88,6,whole,60,HBMEZQ,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,89,6,whole,60,NVDQHJ,D,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,90,6,whole,60,USZBLH,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,91,6,whole,80,YXQPFD,F,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,92,6,whole,80,ALJFHU,FUH,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,93,6,whole,80,ZLXKPE,Z,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,94,6,whole,80,UQAJZY,AQU,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,95,6,whole,80,FXYASK,SY,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,96,6,whole,80,UWVGJM,VWJM,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,97,6,whole,80,NHMLRT,T,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,98,6,whole,80,VMKZSY,Y,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,99,6,whole,80,FCRJAL,FJLC,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,100,6,whole,80,HDMUBW,BW,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,101,6,whole,80,PVGNSR,VR,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,102,6,whole,80,KXTALS,TL,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,103,6,whole,80,NCUWJL,UW,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,104,6,whole,80,EATMFW,TMA,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,105,6,whole,80,YUDBQC,YCD,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,106,6,whole,80,GUVDRJ,UGVJ,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,107,6,whole,80,KFEQVL,F,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,108,6,whole,80,MEWURK,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,109,6,whole,80,ETMWJB,JWB,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,110,6,whole,80,WXAHZB,ZWB,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,111,6,whole,80,BMASYQ,ASY,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,112,6,whole,80,BDEFKM,BDKM,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,113,6,whole,80,UXGWAQ,WXA,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,114,6,whole,80,BHGATZ,TZB,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,115,6,whole,80,ZUSVYF,ZYS,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,116,6,whole,80,GMPLDT,PDM,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,117,6,whole,80,AJPDEF,FPE,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,118,6,whole,80,AVDJZK,VD,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,119,6,whole,80,PEKYUB,KYPB,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,120,6,whole,80,FYEWXP,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,121,6,whole,120,HGPSCK,GS,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,122,6,whole,120,RWABEL,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,123,6,whole,120,TJYEWX,ET,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,124,6,whole,120,BRJDUS,BSJD,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,125,6,whole,120,RMCBWA,BCM,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,126,6,whole,120,NURBTL,-,6,0,0,6,11,1402190273,30,main
36,S02_old_typical,old,36,127,6,whole,120,WTHXYP,YTP,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,128,6,whole,120,AGKUEN,UKE,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,129,6,whole,120,BHQJUY,HQB,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,130,6,whole,120,VGULDS,GSD,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,131,6,whole,120,EUCHRD,ECRU,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,132,6,whole,120,HSXQRZ,SQZ,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,133,6,whole,120,BUFNQM,MNU,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,134,6,whole,120,XLQWUS,UWQ,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,135,6,whole,120,CJSMWA,SMJ,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,136,6,whole,120,KVNBGQ,GQK,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,137,6,whole,120,NLYKGE,YLK,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,138,6,whole,120,PYTUWK,UWT,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,139,6,whole,120,ZVARMX,XRMA,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,140,6,whole,120,HTUGZV,GZU,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,141,6,whole,120,RPDEAK,PR,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,142,6,whole,120,AFXRVB,FXR,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,143,6,whole,120,WMTCPZ,WZ,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,144,6,whole,120,XSEZVD,XVD,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,145,6,whole,120,WCANKM,MWK,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,146,6,whole,120,FCZDAG,FCZ,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,147,6,whole,120,GUZFLD,Z,6,1,1,5,11,1402190273,30,main
36,S02_old_typical,old,36,148,6,whole,120,WLJUZA,AL,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,149,6,whole,120,KJQLAD,KJD,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,150,6,whole,120,RVCQMP,VRQM,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,151,6,whole,180,BPGYQK,GKY,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,152,6,whole,180,KTNLSF,STNK,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,153,6,whole,180,JPHEQY,QYJ,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,154,6,whole,180,NGSVBA,VBAG,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,155,6,whole,180,KUECQD,EQU,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,156,6,whole,180,DCBKLG,DCLB,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,157,6,whole,180,WGLZCD,GWD,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,158,6,whole,180,XGDWVM,DXVG,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,159,6,whole,180,GHBMTK,TBM,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,160,6,whole,180,AWSTJX,XSTW,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,161,6,whole,180,CBQXPN,CNX,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,162,6,whole,180,ZFQVKX,XQ,6,2,2,4,11,1402190273,30,main
36,S02_old_typical,old,36,163,6,whole,180,SLBEJQ,EQBJ,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,164,6,whole,180,MXWZCE,WCX,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,165,6,whole,180,SURYKD,KDR,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,166,6,whole,180,BLNSQH,SBQL,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,167,6,whole,180,CBEGPV,CPV,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,168,6,whole,180,RZMSNQ,RNM,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,169,6,whole,180,WNUQKH,WUQH,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,170,6,whole,180,FGQRKP,QGF,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,171,6,whole,180,ZSQWJK,WJSK,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,172,6,whole,180,CZWGVB,VBW,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,173,6,whole,180,PTJNME,PTM,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,174,6,whole,180,RSPMZA,SPRM,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,175,6,whole,180,STWPEL,SWPE,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,176,6,whole,180,AWBMDH,MHDW,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,177,6,whole,180,HJUKBG,HBU,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,178,6,whole,180,LADHNP,APD,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,179,6,whole,180,MJWBHN,HMJ,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,180,6,whole,180,RNKHVA,RHAK,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,181,6,whole,260,GDUMFV,MUGV,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,182,6,whole,260,WVSZLT,VTWZ,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,183,6,whole,260,FPCUME,UPEF,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,184,6,whole,260,NYRCZE,RCEY,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,185,6,whole,260,QAFJNH,FAJ,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,186,6,whole,260,PCQSXU,QSX,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,187,6,whole,260,ZKSDWJ,ZDKS,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,188,6,whole,260,UXSRDN,NXD,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,189,6,whole,260,KWUBMR,URWB,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,190,6,whole,260,VQNAUP,AVQN,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,191,6,whole,260,FSGNLB,SNBF,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,192,6,whole,260,AESPNU,ENPS,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,193,6,whole,260,NBJVUS,VNBS,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,194,6,whole,260,LRAXHU,UARL,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,195,6,whole,260,KUWGMT,WKG,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,196,6,whole,260,MJXGCT,TCJX,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,197,6,whole,260,BZYHGK,BYZ,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,198,6,whole,260,CERZYK,YRCZ,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,199,6,whole,260,GKWJHE,GKHW,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,200,6,whole,260,YTJMFB,YJM,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,201,6,whole,260,WUCPAJ,JAW,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,202,6,whole,260,AQYFTZ,TYZ,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,203,6,whole,260,XCGUAN,CAG,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,204,6,whole,260,ZDAHLJ,JDZH,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,205,6,whole,260,NYZDRH,DRZ,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,206,6,whole,260,PDHUGW,HWDG,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,207,6,whole,260,MDHNUE,EMDH,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,208,6,whole,260,ZTAQNP,ZQT,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,209,6,whole,260,FVBJQE,JQEB,6,4,4,2,11,1402190273,30,main
36,S02_old_typical,old,36,210,6,whole,260,KEXCPL,PCK,6,3,3,3,11,1402190273,30,main
36,S02_old_typical,old,36,211,4,partial,20,UEHP,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,212,4,partial,20,DCFK,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,213,4,partial,20,ABPQ,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,214,4,partial,20,TCJD,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,215,4,partial,20,MZCD,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,216,4,partial,20,KBHT,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,217,4,partial,20,RYDA,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,218,4,partial,20,ZQMY,M,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,219,4,partial,20,VCLZ,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,220,4,partial,20,LVZN,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,221,4,partial,20,QZYX,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,222,4,partial,20,EWRL,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,223,4,partial,20,YSWT,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,224,4,partial,20,ZHFQ,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,225,4,partial,20,WXMN,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,226,4,partial,20,BTGV,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,227,4,partial,20,RWPQ,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,228,4,partial,20,TXYN,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,229,4,partial,20,GEWT,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,230,4,partial,20,RXVY,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,231,4,partial,20,CQKM,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,232,4,partial,20,DGCU,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,233,4,partial,20,AZSU,A,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,234,4,partial,20,NWKZ,K,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,235,4,partial,20,FCKJ,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,236,4,partial,20,PCNJ,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,237,4,partial,20,BZCQ,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,238,4,partial,20,QUSZ,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,239,4,partial,20,HEGN,G,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,240,4,partial,20,AVTD,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,241,4,partial,40,EBDW,D,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,242,4,partial,40,MHWY,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,243,4,partial,40,CWSQ,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,244,4,partial,40,XWVF,F,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,245,4,partial,40,WNCM,M,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,246,4,partial,40,KMLB,M,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,247,4,partial,40,WUEX,W,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,248,4,partial,40,JBXF,B,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,249,4,partial,40,PSGE,GE,4,2,2,2,11,1402190273,30,main
36,S02_old_typical,old,36,250,4,partial,40,LKCH,H,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,251,4,partial,40,LBEV,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,252,4,partial,40,MLKU,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,253,4,partial,40,TGNH,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,254,4,partial,40,WENZ,E,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,255,4,partial,40,SLWC,W,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,256,4,partial,40,MUSY,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,257,4,partial,40,ETPA,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,258,4,partial,40,LTME,E,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,259,4,partial,40,MNJW,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,260,4,partial,40,MHLG,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,261,4,partial,40,NAUH,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,262,4,partial,40,QXPL,LX,4,2,2,2,11,1402190273,30,main
36,S02_old_typical,old,36,263,4,partial,40,CKWF,FK,4,2,2,2,11,1402190273,30,main
36,S02_old_typical,old,36,264,4,partial,40,RNFG,R,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,265,4,partial,40,LZAP,A,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,266,4,partial,40,WSHC,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,267,4,partial,40,UGAV,V,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,268,4,partial,40,SYCR,R,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,269,4,partial,40,APKJ,JP,4,2,2,2,11,1402190273,30,main
36,S02_old_typical,old,36,270,4,partial,40,MCYF,CFY,4,3,3,1,11,1402190273,30,main
36,S02_old_typical,old,36,271,4,partial,60,ZXHG,Z,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,272,4,partial,60,JLHY,JYH,4,3,3,1,11,1402190273,30,main
36,S02_old_typical,old,36,273,4,partial,60,DFYK,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,274,4,partial,60,WVPF,F,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,275,4,partial,60,QDVB,D,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,276,4,partial,60,VJTQ,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,277,4,partial,60,MYHC,H,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,278,4,partial,60,LHRA,R,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,279,4,partial,60,LTFE,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,280,4,partial,60,LNRW,L,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,281,4,partial,60,WTHP,W,4,1,1,3,11,1402190273,30,main
36,S02_old_typical,old,36,282,4,partial,60,MEAF,-,4,0,0,4,11,1402190273,30,main
36,S02_old_typical,old,36,283,4,partial,60,PUEQ,P,4,1,1,3,11,1402190273,30,main
